,Date,sensor,value
675,09/02/21 00:00:23,Temperatura,41.129047370963306
676,09/02/21 00:00:24,Temperatura,31.42733076940808
677,09/02/21 00:00:25,Temperatura,37.69800418921928
678,09/02/21 00:00:26,Temperatura,27.77569857365323
679,09/02/21 00:00:27,Temperatura,31.82237251211403
680,09/02/21 00:00:28,Temperatura,36.95781867562039
681,09/02/21 00:00:29,Temperatura,29.86494370913152
682,09/02/21 00:00:30,Temperatura,33.01091352843035
683,09/02/21 00:00:31,Temperatura,27.23402509683577
684,09/02/21 00:00:32,Temperatura,28.124559123385925
685,09/02/21 00:00:33,Temperatura,27.836645718734033
686,09/02/21 00:00:34,Temperatura,41.651095883001304
687,09/02/21 00:00:35,Temperatura,28.955612830034312
688,09/02/21 00:00:36,Temperatura,22.190690435234508
689,09/02/21 00:00:37,Temperatura,33.340771398983755
690,09/02/21 00:00:38,Temperatura,28.318783071375428
691,09/02/21 00:00:39,Temperatura,31.93986305993927
692,09/02/21 00:00:40,Temperatura,36.4279746034823
693,09/02/21 00:00:41,Temperatura,26.293340297048942
694,09/02/21 00:00:42,Temperatura,20.713106186524378
695,09/02/21 00:00:43,Temperatura,27.76635326820594
696,09/02/21 00:00:44,Temperatura,26.015065676357708
697,09/02/21 00:00:45,Temperatura,22.88254445405815
698,09/02/21 00:00:46,Temperatura,30.365184012934595
699,09/02/21 00:00:47,Temperatura,32.10022452426119
700,09/02/21 00:00:48,Temperatura,28.753601991980787
701,09/02/21 00:00:49,Temperatura,22.85604520825658
702,09/02/21 00:00:51,Temperatura,30.83710471085519
703,09/02/21 00:00:52,Temperatura,31.41406311145637
704,09/02/21 00:00:53,Temperatura,26.465353304142884
705,09/02/21 00:00:54,Temperatura,33.432345275911246
706,09/02/21 00:00:55,Temperatura,31.184925764376366
707,09/02/21 00:00:56,Temperatura,31.70007159875323
708,09/02/21 00:00:57,Temperatura,28.240784506851003
709,09/02/21 00:00:58,Temperatura,31.216984069614938
710,09/02/21 00:00:59,Temperatura,30.133938308320886
711,09/02/21 00:01:00,Temperatura,22.93355793990623
712,09/02/21 00:01:01,Temperatura,27.44424417343251
713,09/02/21 00:01:02,Temperatura,31.523642164897964
714,09/02/21 00:01:03,Temperatura,27.045063058814364
715,09/02/21 00:01:04,Temperatura,26.98847118019408
716,09/02/21 00:01:05,Temperatura,31.63319353892334
717,09/02/21 00:01:06,Temperatura,35.65981007525451
718,09/02/21 00:01:07,Temperatura,34.51832566885805
719,09/02/21 00:01:08,Temperatura,33.712814567148015
720,09/02/21 00:01:09,Temperatura,34.03408772200521
721,09/02/21 00:01:10,Temperatura,28.08698004997123
722,09/02/21 00:01:11,Temperatura,27.85136666052953
723,09/02/21 00:01:12,Temperatura,29.46100167962417
724,09/02/21 00:01:13,Temperatura,20.480444972143626
725,09/02/21 00:01:14,Temperatura,26.70066235799078
726,09/02/21 00:01:15,Temperatura,37.78301177329454
727,09/02/21 00:01:17,Temperatura,20.46807521100274
728,09/02/21 00:01:18,Temperatura,28.877996045916703
729,09/02/21 00:01:19,Temperatura,31.19432934182745
730,09/02/21 00:01:20,Temperatura,29.595003188606242
731,09/02/21 00:01:21,Temperatura,28.738064644373658
732,09/02/21 00:01:22,Temperatura,23.07164874977647
733,09/02/21 00:01:23,Temperatura,26.690550893061435
734,09/02/21 00:01:24,Temperatura,33.32445464330071
735,09/02/21 00:01:25,Temperatura,33.78768464307542
736,09/02/21 00:01:26,Temperatura,26.089590490847602
737,09/02/21 00:01:27,Temperatura,28.629573428702702
738,09/02/21 00:01:28,Temperatura,34.788071070651775
739,09/02/21 00:01:29,Temperatura,33.497786704432
740,09/02/21 00:01:30,Temperatura,32.39212755091727
741,09/02/21 00:01:31,Temperatura,34.04235655769114
742,09/02/21 00:01:32,Temperatura,26.540747848215076
743,09/02/21 00:01:33,Temperatura,36.46847699223819
744,09/02/21 00:01:34,Temperatura,31.47111938417713
745,09/02/21 00:01:35,Temperatura,48.69461648331735
746,09/02/21 00:01:36,Temperatura,26.144864836144553
747,09/02/21 00:01:37,Temperatura,25.229569212078765
748,09/02/21 00:01:38,Temperatura,27.443949258757094
749,09/02/21 00:01:39,Temperatura,28.330304443627764
750,09/02/21 00:01:40,Temperatura,26.026162714513553
751,09/02/21 00:01:41,Temperatura,36.45277653158325
752,09/02/21 00:01:42,Temperatura,29.13755999628591
753,09/02/21 00:01:43,Temperatura,28.763912309445207
754,09/02/21 00:01:44,Temperatura,32.27929652060107
755,09/02/21 00:01:45,Temperatura,22.025175386227573
756,09/02/21 00:01:46,Temperatura,24.310295462268172
757,09/02/21 00:01:47,Temperatura,38.732945389124495
758,09/02/21 00:01:49,Temperatura,19.80868319918434
759,09/02/21 00:01:50,Temperatura,31.62774650753576
760,09/02/21 00:01:51,Temperatura,26.499394005515093
761,09/02/21 00:01:52,Temperatura,18.539118138032606
762,09/02/21 00:01:53,Temperatura,34.49003167443284
763,09/02/21 00:01:54,Temperatura,37.875654204916984
764,09/02/21 00:01:55,Temperatura,29.33169518882255
765,09/02/21 00:01:56,Temperatura,21.21840185046137
766,09/02/21 00:01:57,Temperatura,29.38002619429395
767,09/02/21 00:01:58,Temperatura,23.058022999935346
768,09/02/21 00:01:59,Temperatura,24.12688301427572
769,09/02/21 00:02:00,Temperatura,26.04656024204369
770,09/02/21 00:02:01,Temperatura,37.09259234415583
771,09/02/21 00:02:02,Temperatura,33.64024005407972
772,09/02/21 00:02:03,Temperatura,33.87662058640649
773,09/02/21 00:02:04,Temperatura,27.494502793813048
774,09/02/21 00:02:05,Temperatura,24.386932532723534
775,09/02/21 00:02:06,Temperatura,28.533104220216185
776,09/02/21 00:02:07,Temperatura,33.560429584037095
777,09/02/21 00:02:08,Temperatura,25.95552507069631
778,09/02/21 00:02:09,Temperatura,37.910327444674266
779,09/02/21 00:02:10,Temperatura,28.012288087142743
780,09/02/21 00:02:11,Temperatura,23.826699556854567
781,09/02/21 00:02:12,Temperatura,28.19668095331965
782,09/02/21 00:02:13,Temperatura,33.13876240769148
783,09/02/21 00:02:14,Temperatura,34.9401822532831
784,09/02/21 00:02:15,Temperatura,29.044855496623367
785,09/02/21 00:02:16,Temperatura,32.004542768792284
786,09/02/21 00:02:17,Temperatura,28.464427492065877
787,09/02/21 00:02:18,Temperatura,23.169778341363347
788,09/02/21 00:02:19,Temperatura,28.46156135360697
789,09/02/21 00:02:20,Temperatura,38.20569029407616
790,09/02/21 00:02:22,Temperatura,34.09992659722553
791,09/02/21 00:02:23,Temperatura,36.984327652530716
792,09/02/21 00:02:24,Temperatura,26.06460233442007
793,09/02/21 00:02:25,Temperatura,32.1475907359616
794,09/02/21 00:02:26,Temperatura,37.53195452418681
795,09/02/21 00:02:27,Temperatura,42.14645630775381
796,09/02/21 00:02:28,Temperatura,19.415586070322597
797,09/02/21 00:02:29,Temperatura,23.116330165457182
798,09/02/21 00:02:30,Temperatura,28.915552867861674
799,09/02/21 00:02:31,Temperatura,27.254254352208733
800,09/02/21 00:02:32,Temperatura,30.623958993383017
801,09/02/21 00:02:33,Temperatura,33.40483301281587
802,09/02/21 00:02:34,Temperatura,27.648102160596274
803,09/02/21 00:02:35,Temperatura,37.53283922251918
804,09/02/21 00:02:36,Temperatura,27.213256223894895
805,09/02/21 00:02:37,Temperatura,20.392057704727875
806,09/02/21 00:02:38,Temperatura,28.25444128281555
807,09/02/21 00:02:39,Temperatura,40.30930900002283
808,09/02/21 00:02:40,Temperatura,26.272024544501416
809,09/02/21 00:02:41,Temperatura,32.79642655486271
810,09/02/21 00:02:42,Temperatura,37.01229473131616
811,09/02/21 00:02:43,Temperatura,26.748215094156933
812,09/02/21 00:02:44,Temperatura,31.51660114603419
813,09/02/21 00:02:45,Temperatura,32.39012919090777
814,09/02/21 00:02:46,Temperatura,30.774837312741948
815,09/02/21 00:02:47,Temperatura,23.37322098033831
816,09/02/21 00:02:48,Temperatura,35.090048562271214
817,09/02/21 00:02:49,Temperatura,36.17699321547118
818,09/02/21 00:02:50,Temperatura,23.737851470276652
819,09/02/21 00:02:51,Temperatura,35.92837468646194
820,09/02/21 00:02:52,Temperatura,25.498519402070976
821,09/02/21 00:02:53,Temperatura,33.63256543401743
822,09/02/21 00:02:55,Temperatura,23.383603075364533
823,09/02/21 00:02:56,Temperatura,28.637568503340482
824,09/02/21 00:02:57,Temperatura,33.00372750272358
825,09/02/21 00:02:58,Temperatura,28.991278110381444
826,09/02/21 00:02:59,Temperatura,23.242679756885437
827,09/02/21 00:03:00,Temperatura,27.937040632847904
828,09/02/21 00:03:01,Temperatura,28.706352937155174
829,09/02/21 00:03:02,Temperatura,35.14707850963541
830,09/02/21 00:03:03,Temperatura,34.40884804551334
831,09/02/21 00:03:04,Temperatura,30.170523112854887
832,09/02/21 00:03:05,Temperatura,17.800251342781255
833,09/02/21 00:03:06,Temperatura,34.31231210061015
834,09/02/21 00:03:07,Temperatura,26.920076096969403
835,09/02/21 00:03:08,Temperatura,30.199028042170475
836,09/02/21 00:03:09,Temperatura,27.377724068285527
837,09/02/21 00:03:10,Temperatura,27.37901282484302
838,09/02/21 00:03:11,Temperatura,26.604916585512328
839,09/02/21 00:03:12,Temperatura,29.40818463572559
840,09/02/21 00:03:13,Temperatura,25.796492814380848
841,09/02/21 00:03:14,Temperatura,34.19782051386999
842,09/02/21 00:03:15,Temperatura,30.473237232474826
843,09/02/21 00:03:16,Temperatura,20.4412383312598
844,09/02/21 00:03:17,Temperatura,37.26430379366505
845,09/02/21 00:03:18,Temperatura,34.30705858240432
846,09/02/21 00:03:19,Temperatura,24.632360395893432
847,09/02/21 00:03:20,Temperatura,28.669049765848143
848,09/02/21 00:03:21,Temperatura,28.9538753203866
849,09/02/21 00:03:22,Temperatura,32.415471795934835
850,09/02/21 00:03:23,Temperatura,34.79436393395984
851,09/02/21 00:03:24,Temperatura,32.70471055668594
852,09/02/21 00:03:25,Temperatura,27.479124785251415
853,09/02/21 00:03:27,Temperatura,38.53402273413335
854,09/02/21 00:03:28,Temperatura,33.47887247126402
855,09/02/21 00:03:29,Temperatura,24.32420705053777
856,09/02/21 00:03:30,Temperatura,36.312477167697274
857,09/02/21 00:03:31,Temperatura,33.179083116116615
858,09/02/21 00:03:32,Temperatura,27.143847118524764
859,09/02/21 00:03:33,Temperatura,19.377698121878204
860,09/02/21 00:03:34,Temperatura,35.49644104383887
861,09/02/21 00:03:35,Temperatura,36.250467870097964
862,09/02/21 00:03:36,Temperatura,30.214465780387094
863,09/02/21 00:03:37,Temperatura,26.133208479829293
864,09/02/21 00:03:38,Temperatura,27.879572398619203
865,09/02/21 00:03:39,Temperatura,26.18304153403782
866,09/02/21 00:03:40,Temperatura,34.87111775143429
867,09/02/21 00:03:41,Temperatura,31.28488790682468
868,09/02/21 00:03:42,Temperatura,35.505633852720216
869,09/02/21 00:03:43,Temperatura,31.270238104204253
870,09/02/21 00:03:44,Temperatura,17.490879174001634
871,09/02/21 00:03:45,Temperatura,34.43041036017066
872,09/02/21 00:03:46,Temperatura,31.76465433795893
873,09/02/21 00:03:47,Temperatura,35.617310926204624
874,09/02/21 00:03:48,Temperatura,37.39019654515313
875,09/02/21 00:03:49,Temperatura,27.60210454120767
876,09/02/21 00:03:50,Temperatura,23.867899036244545
877,09/02/21 00:03:51,Temperatura,30.031646062046995
878,09/02/21 00:03:52,Temperatura,30.022435029415753
879,09/02/21 00:03:53,Temperatura,29.57241464287061
880,09/02/21 00:03:54,Temperatura,30.43196789282982
881,09/02/21 00:03:55,Temperatura,35.700284405945126
882,09/02/21 00:03:56,Temperatura,33.51589542931744
883,09/02/21 00:03:57,Temperatura,29.100846064918837
884,09/02/21 00:03:59,Temperatura,28.394856169503903
885,09/02/21 00:04:00,Temperatura,13.708473504026745
886,09/02/21 00:04:01,Temperatura,29.400966562299427
887,09/02/21 00:04:02,Temperatura,30.090586323248075
888,09/02/21 00:04:03,Temperatura,29.297261132375446
889,09/02/21 00:04:04,Temperatura,31.927674961838072
890,09/02/21 00:04:05,Temperatura,31.244042416785618
891,09/02/21 00:04:06,Temperatura,29.318221800102066
892,09/02/21 00:04:07,Temperatura,30.14431716976602
893,09/02/21 00:04:08,Temperatura,28.37092826177499
894,09/02/21 00:04:09,Temperatura,40.19427438606086
895,09/02/21 00:04:10,Temperatura,26.62552409053251
896,09/02/21 00:04:11,Temperatura,25.253203201794935
897,09/02/21 00:04:12,Temperatura,32.329773310291806
898,09/02/21 00:04:13,Temperatura,31.745754263374526
899,09/02/21 00:04:14,Temperatura,32.2971423992445
900,09/02/21 00:04:15,Temperatura,33.75808465217718
901,09/02/21 00:04:16,Temperatura,28.590827766374733
902,09/02/21 00:04:17,Temperatura,38.61525820381004
903,09/02/21 00:04:18,Temperatura,31.958242966004676
904,09/02/21 00:04:19,Temperatura,26.80905979063812
905,09/02/21 00:04:20,Temperatura,30.111205397762305
906,09/02/21 00:04:21,Temperatura,26.883893521559465
907,09/02/21 00:04:22,Temperatura,29.46961057257374
908,09/02/21 00:04:23,Temperatura,38.93571961615991
909,09/02/21 00:04:24,Temperatura,25.823826391156818
910,09/02/21 00:04:25,Temperatura,25.819524415671133
911,09/02/21 00:04:26,Temperatura,21.1954932766504
912,09/02/21 00:04:27,Temperatura,23.2446281673474
913,09/02/21 00:04:28,Temperatura,19.491021088206473
914,09/02/21 00:04:29,Temperatura,27.149402183383174
915,09/02/21 00:04:31,Temperatura,38.7344458595655
916,09/02/21 00:04:32,Temperatura,25.42479722618193
917,09/02/21 00:04:33,Temperatura,22.29067644127012
918,09/02/21 00:04:34,Temperatura,28.26191877507485
919,09/02/21 00:04:35,Temperatura,21.179235613873445
920,09/02/21 00:04:36,Temperatura,34.04891685948865
921,09/02/21 00:04:37,Temperatura,32.566598834732325
922,09/02/21 00:04:38,Temperatura,33.73746859922988
923,09/02/21 00:04:39,Temperatura,29.208732923564234
924,09/02/21 00:04:40,Temperatura,27.21672867971225
925,09/02/21 00:04:41,Temperatura,35.101933405102535
926,09/02/21 00:04:42,Temperatura,27.241219065899557
927,09/02/21 00:04:43,Temperatura,26.12196353187212
928,09/02/21 00:04:44,Temperatura,25.46311327388424
929,09/02/21 00:04:45,Temperatura,26.850877518113982
930,09/02/21 00:04:46,Temperatura,23.522135787013347
931,09/02/21 00:04:47,Temperatura,31.481255445369214
932,09/02/21 00:04:48,Temperatura,28.604156633869
933,09/02/21 00:04:49,Temperatura,29.313003637368276
934,09/02/21 00:04:50,Temperatura,23.469732674113494
935,09/02/21 00:04:51,Temperatura,35.80508357026489
936,09/02/21 00:04:52,Temperatura,26.358633807100407
937,09/02/21 00:04:53,Temperatura,32.69764155791055
938,09/02/21 00:04:54,Temperatura,23.777473342022873
939,09/02/21 00:04:55,Temperatura,25.522830185028667
940,09/02/21 00:04:56,Temperatura,30.747109840978112
941,09/02/21 00:04:57,Temperatura,31.677501720158194
942,09/02/21 00:04:58,Temperatura,21.185273814915767
943,09/02/21 00:04:59,Temperatura,29.896378144186674
944,09/02/21 00:05:00,Temperatura,30.07029376948065
945,09/02/21 00:05:01,Temperatura,27.85565887391029
946,09/02/21 00:05:02,Temperatura,31.405975984680016
947,09/02/21 00:05:03,Temperatura,29.605236442272528
948,09/02/21 00:05:05,Temperatura,25.471175101058286
949,09/02/21 00:05:06,Temperatura,33.53234462137908
950,09/02/21 00:05:07,Temperatura,30.617682797298713
951,09/02/21 00:05:08,Temperatura,36.47290641432646
952,09/02/21 00:05:09,Temperatura,26.515840813583456
953,09/02/21 00:05:10,Temperatura,16.586945260745754
954,09/02/21 00:05:11,Temperatura,31.235885303161716
955,09/02/21 00:05:12,Temperatura,27.484281277827233
956,09/02/21 00:05:13,Temperatura,31.376947192692413
957,09/02/21 00:05:14,Temperatura,28.307771926717347
958,09/02/21 00:05:15,Temperatura,38.40414054565284
959,09/02/21 00:05:16,Temperatura,21.13178868854574
960,09/02/21 00:05:17,Temperatura,27.34352035437627
961,09/02/21 00:05:18,Temperatura,32.15505236888923
962,09/02/21 00:05:19,Temperatura,31.535418750244506
963,09/02/21 00:05:20,Temperatura,31.099203319216883
964,09/02/21 00:05:21,Temperatura,23.256372621027054
965,09/02/21 00:05:22,Temperatura,32.31537818289296
966,09/02/21 00:05:23,Temperatura,29.073032348220323
967,09/02/21 00:05:24,Temperatura,39.11750722145539
968,09/02/21 00:05:25,Temperatura,34.81512945157525
969,09/02/21 00:05:26,Temperatura,35.37170803354665
970,09/02/21 00:05:27,Temperatura,27.058441083632978
971,09/02/21 00:05:28,Temperatura,31.869849159233016
972,09/02/21 00:05:29,Temperatura,36.30710480642928
973,09/02/21 00:05:30,Temperatura,32.18458448474056
974,09/02/21 00:05:31,Temperatura,31.981443241500276
975,09/02/21 00:05:32,Temperatura,29.15819422584472
976,09/02/21 00:05:33,Temperatura,27.600968223487598
977,09/02/21 00:05:34,Temperatura,21.508533161494544
978,09/02/21 00:05:35,Temperatura,39.28638464703944
979,09/02/21 00:05:37,Temperatura,34.31367766241763
980,09/02/21 00:05:38,Temperatura,32.85952089919398
981,09/02/21 00:05:39,Temperatura,29.096163473066678
982,09/02/21 00:05:40,Temperatura,40.85301131120681
983,09/02/21 00:05:41,Temperatura,35.34549006913609
984,09/02/21 00:05:42,Temperatura,32.13092422917184
985,09/02/21 00:05:43,Temperatura,26.74572370168741
986,09/02/21 00:05:44,Temperatura,30.221865965902605
987,09/02/21 00:05:45,Temperatura,29.099016197980653
988,09/02/21 00:05:46,Temperatura,30.204776951737937
989,09/02/21 00:05:47,Temperatura,15.865125228888857
990,09/02/21 00:05:48,Temperatura,30.592964837897615
991,09/02/21 00:05:49,Temperatura,22.646903359729663
992,09/02/21 00:05:50,Temperatura,35.78719165223891
993,09/02/21 00:05:51,Temperatura,30.56161341773791
994,09/02/21 00:05:52,Temperatura,26.46654514661951
995,09/02/21 00:05:53,Temperatura,28.480949548926855
996,09/02/21 00:05:54,Temperatura,27.75740968183389
997,09/02/21 00:05:55,Temperatura,25.341941734752353
998,09/02/21 00:05:56,Temperatura,31.275734169486203
999,09/02/21 00:05:57,Temperatura,29.87456953418218
1,09/02/21 00:06:08,Maximo,49.66405660586037
1,09/02/21 00:06:08,Minimo,10.95473900560496
1,09/02/21 00:06:08,Promedio,29.931509688660956
1,09/02/21 00:06:08,Varianza,24.37201473782546
1,09/02/21 00:06:08,Mediana,29.987556673750078
1,09/02/21 00:06:09,Desviacion,4.935914082117847
1,09/02/21 00:06:10,Maximo,49.66405660586037
1,09/02/21 00:06:10,Minimo,10.95473900560496
1,09/02/21 00:06:10,Promedio,29.931509688660956
1,09/02/21 00:06:10,Varianza,24.37201473782546
1,09/02/21 00:06:10,Mediana,29.987556673750078
1,09/02/21 00:06:10,Desviacion,4.935914082117847
1,11/02/21 12:24:56,Maximo,49.66405660586037
1,11/02/21 12:24:56,Minimo,10.95473900560496
1,11/02/21 12:24:56,Promedio,29.931509688660956
1,11/02/21 12:24:56,Varianza,24.37201473782546
1,11/02/21 12:24:56,Mediana,29.987556673750078
1,11/02/21 12:24:56,Desviacion,4.935914082117847
1,11/02/21 12:25:00,Maximo,49.66405660586037
1,11/02/21 12:25:00,Minimo,10.95473900560496
1,11/02/21 12:25:00,Promedio,29.931509688660956
1,11/02/21 12:25:00,Varianza,24.37201473782546
1,11/02/21 12:25:01,Mediana,29.987556673750078
1,11/02/21 12:25:01,Desviacion,4.935914082117847
0,11/02/21 12:25:25,Temperatura,26.122353990301708
1,11/02/21 12:25:26,Temperatura,29.086898653656952
2,11/02/21 12:25:28,Temperatura,29.076846298505064
3,11/02/21 12:25:29,Temperatura,32.835884995314046
4,11/02/21 12:25:30,Temperatura,30.351528653420367
5,11/02/21 12:25:31,Temperatura,28.96210230617368
6,11/02/21 12:25:32,Temperatura,38.06794458185818
1,11/02/21 12:25:32,Maximo,49.66405660586037
1,11/02/21 12:25:32,Minimo,10.95473900560496
1,11/02/21 12:25:32,Promedio,29.933297629693822
1,11/02/21 12:25:32,Varianza,24.343692270949067
1,11/02/21 12:25:32,Mediana,29.985296660137195
1,11/02/21 12:25:32,Desviacion,4.933047490247264
7,11/02/21 12:25:33,Temperatura,27.442846390845446
8,11/02/21 12:25:34,Temperatura,34.54759712185416
9,11/02/21 12:25:35,Temperatura,24.63826036928424
10,11/02/21 12:25:36,Temperatura,34.06574947741122
11,11/02/21 12:25:37,Temperatura,29.188014632194548
1,11/02/21 12:25:37,Maximo,49.66405660586037
1,11/02/21 12:25:37,Minimo,10.95473900560496
1,11/02/21 12:25:37,Promedio,29.93337498637116
1,11/02/21 12:25:37,Varianza,24.326295514848535
1,11/02/21 12:25:37,Mediana,29.98280787766589
1,11/02/21 12:25:37,Desviacion,4.931286105904702
12,11/02/21 12:25:38,Temperatura,29.076747545675094
13,11/02/21 12:25:39,Temperatura,27.828598568492197
14,11/02/21 12:25:40,Temperatura,35.45180215321648
15,11/02/21 12:25:41,Temperatura,23.539645986175884
1,11/02/21 12:25:41,Maximo,49.66405660586037
1,11/02/21 12:25:41,Minimo,10.95473900560496
1,11/02/21 12:25:41,Promedio,29.93200277403499
1,11/02/21 12:25:41,Varianza,24.318848737185125
1,11/02/21 12:25:41,Mediana,29.965251440211976
1,11/02/21 12:25:42,Desviacion,4.930532527905923
16,11/02/21 12:25:42,Temperatura,32.832661077208755
17,11/02/21 12:25:43,Temperatura,30.801230287608977
18,11/02/21 12:25:44,Temperatura,28.594441018951514
19,11/02/21 12:25:45,Temperatura,34.50872092766234
20,11/02/21 12:25:46,Temperatura,28.513153924341324
21,11/02/21 12:25:47,Temperatura,22.533928590985873
22,11/02/21 12:25:48,Temperatura,38.38725822301363
1,11/02/21 12:25:49,Maximo,49.66405660586037
1,11/02/21 12:25:49,Minimo,10.95473900560496
1,11/02/21 12:25:49,Promedio,29.93437429548755
1,11/02/21 12:25:49,Varianza,24.315241695215217
1,11/02/21 12:25:49,Mediana,29.980319095194584
1,11/02/21 12:25:49,Desviacion,4.930169061469144
23,11/02/21 12:25:49,Temperatura,31.236811214661167
24,11/02/21 12:25:50,Temperatura,38.91349312338119
25,11/02/21 12:25:52,Temperatura,25.52485936839523
26,11/02/21 12:25:53,Temperatura,36.270770101655636
27,11/02/21 12:25:54,Temperatura,28.174067402046855
28,11/02/21 12:25:55,Temperatura,27.94531295719513
29,11/02/21 12:25:56,Temperatura,22.508779395419413
30,11/02/21 12:25:57,Temperatura,33.73582019004743
31,11/02/21 12:25:58,Temperatura,34.23722114493126
32,11/02/21 12:25:59,Temperatura,35.51614406112712
33,11/02/21 12:26:00,Temperatura,33.60191606946494
34,11/02/21 12:26:01,Temperatura,20.52013172211676
35,11/02/21 12:26:02,Temperatura,37.29385489168533
36,11/02/21 12:26:03,Temperatura,35.60253244776289
37,11/02/21 12:26:04,Temperatura,35.97823421056415
38,11/02/21 12:26:05,Temperatura,28.562665503698422
39,11/02/21 12:26:06,Temperatura,31.761975852660413
40,11/02/21 12:26:07,Temperatura,28.39652786582577
41,11/02/21 12:26:08,Temperatura,36.49537019106371
42,11/02/21 12:26:09,Temperatura,31.0749217186219
43,11/02/21 12:26:10,Temperatura,31.576191683019708
44,11/02/21 12:26:11,Temperatura,31.928737933460567
45,11/02/21 12:26:13,Temperatura,34.239400616321234
46,11/02/21 12:26:14,Temperatura,36.634934063798845
47,11/02/21 12:26:15,Temperatura,30.123761556560584
48,11/02/21 12:26:16,Temperatura,33.13422638214049
49,11/02/21 12:26:17,Temperatura,18.28799457373335
50,11/02/21 12:26:18,Temperatura,29.68952762655361
51,11/02/21 12:26:19,Temperatura,33.37001152783438
52,11/02/21 12:26:20,Temperatura,22.19817452681599
53,11/02/21 12:26:21,Temperatura,29.771572166580185
54,11/02/21 12:26:22,Temperatura,30.60480493283303
55,11/02/21 12:26:23,Temperatura,28.599248187901996
56,11/02/21 12:26:24,Temperatura,27.83690365853979
57,11/02/21 12:26:25,Temperatura,31.17990558687546
58,11/02/21 12:26:26,Temperatura,23.361245243611897
59,11/02/21 12:26:27,Temperatura,33.69242856694426
60,11/02/21 12:26:28,Temperatura,29.3339430694889
61,11/02/21 12:26:29,Temperatura,31.548514453099823
62,11/02/21 12:26:30,Temperatura,30.237512321227427
63,11/02/21 12:26:31,Temperatura,35.51213752304572
64,11/02/21 12:26:32,Temperatura,34.20728456756889
65,11/02/21 12:26:33,Temperatura,34.83532588110506
66,11/02/21 12:26:35,Temperatura,31.641590487096337
67,11/02/21 12:26:36,Temperatura,18.243179005767836
68,11/02/21 12:26:37,Temperatura,25.40857138279817
69,11/02/21 12:26:38,Temperatura,35.94015732253631
1,11/02/21 12:26:39,Maximo,49.66405660586037
1,11/02/21 12:26:39,Minimo,10.95473900560496
70,11/02/21 12:26:39,Temperatura,44.247906335844455
1,11/02/21 12:26:39,Promedio,29.94825959457235
1,11/02/21 12:26:39,Varianza,24.324915626504808
1,11/02/21 12:26:39,Mediana,30.004087446045133
1,11/02/21 12:26:39,Desviacion,4.93116422038348
71,11/02/21 12:26:40,Temperatura,38.68611095662838
1,11/02/21 12:26:41,Maximo,49.66405660586037
1,11/02/21 12:26:41,Minimo,10.95473900560496
1,11/02/21 12:26:41,Promedio,29.95633725870395
1,11/02/21 12:26:41,Varianza,24.406288486177054
1,11/02/21 12:26:41,Mediana,30.007788226333723
1,11/02/21 12:26:41,Desviacion,4.939405923946567
72,11/02/21 12:26:41,Temperatura,23.586237175268195
73,11/02/21 12:26:42,Temperatura,33.28212702028208
74,11/02/21 12:26:43,Temperatura,30.399261310949544
75,11/02/21 12:26:44,Temperatura,32.67146041971375
76,11/02/21 12:26:45,Temperatura,34.57938729618574
77,11/02/21 12:26:46,Temperatura,34.77624546372053
78,11/02/21 12:26:47,Temperatura,22.752816884573825
79,11/02/21 12:26:48,Temperatura,34.02565838233835
80,11/02/21 12:26:49,Temperatura,32.17196894143202
81,11/02/21 12:26:50,Temperatura,31.78362213557487
82,11/02/21 12:26:51,Temperatura,30.014208142952228
83,11/02/21 12:26:52,Temperatura,33.53027985466054
84,11/02/21 12:26:53,Temperatura,38.1644917951314
85,11/02/21 12:26:54,Temperatura,39.92136253388563
86,11/02/21 12:26:55,Temperatura,36.53307564651561
87,11/02/21 12:26:57,Temperatura,24.861426317830695
88,11/02/21 12:26:58,Temperatura,34.569311857605044
89,11/02/21 12:26:59,Temperatura,23.11497696823605
90,11/02/21 12:27:00,Temperatura,29.846831937843547
91,11/02/21 12:27:01,Temperatura,31.06570033401179
92,11/02/21 12:27:02,Temperatura,42.08777387155217
93,11/02/21 12:27:03,Temperatura,28.383353706356694
94,11/02/21 12:27:04,Temperatura,36.1295235321862
95,11/02/21 12:27:05,Temperatura,30.497202803801606
1,11/02/21 12:27:06,Maximo,49.66405660586037
1,11/02/21 12:27:06,Minimo,10.95473900560496
1,11/02/21 12:27:06,Promedio,29.97365165721706
1,11/02/21 12:27:06,Varianza,24.44104777743524
1,11/02/21 12:27:06,Mediana,30.0345474218825
1,11/02/21 12:27:06,Desviacion,4.942929242802138
96,11/02/21 12:27:06,Temperatura,25.74672098522042
97,11/02/21 12:27:07,Temperatura,29.437144192624146
1,11/02/21 12:27:07,Maximo,49.66405660586037
1,11/02/21 12:27:07,Minimo,10.95473900560496
1,11/02/21 12:27:07,Promedio,29.9719965362523
1,11/02/21 12:27:07,Varianza,24.430364706022054
1,11/02/21 12:27:07,Mediana,30.027040545731374
1,11/02/21 12:27:07,Desviacion,4.941849455982654
98,11/02/21 12:27:08,Temperatura,28.28344876468712
99,11/02/21 12:27:09,Temperatura,29.538681594762938
100,11/02/21 12:27:10,Temperatura,29.18558905735754
101,11/02/21 12:27:11,Temperatura,34.70763706102269
102,11/02/21 12:27:12,Temperatura,25.501794055482105
103,11/02/21 12:27:13,Temperatura,39.384098603270814
